1110;w5;-;1000
1110;w5;1;0000
1110;w5;0;1000
1110;w6;-;1000
1110;w6;1;0000
1110;w6;0;1000
1110;w7;-;1000
1110;w7;1;1000
1110;w7;0;0000
1110;w8;-;1000
1110;w8;1;1000
1110;w8;0;1000
1110;w9;-;1000
1110;w9;1;1000
1110;w9;0;1000
1110;w10;-;1000
1110;w10;1;1000
1110;w10;0;1011
1110;w11;-;1000
1110;w11;1;1101
1110;w11;0;1000
1110;w12;-;1000
1110;w12;1;1000
1110;w12;0;1101
1110;w13;-;1000
1110;w13;1;1000
1110;w13;0;1101
1110;w14;-;1000
1110;w14;1;1101
1110;w14;0;1000
1110;w15;-;1000
1110;w15;1;1101
1110;w15;0;1000
1110;w16;-;1000
1110;w16;1;1000
1110;w16;0;1000
1110;w17;-;1000
1110;w17;1;1101
1110;w17;0;1000
1110;w18;-;1000
1110;w18;1;1101
1110;w18;0;1000
1110;w19;-;1000
1110;w19;1;1000
1110;w19;0;1010
1110;w20;-;1000
1110;w20;1;1000
1110;w20;0;1001
1110;w21;-;1000
1110;w21;1;1000
1110;w21;0;1000
1110;w22;-;1000
1110;w22;1;1000
1110;w22;0;1001
1110;w23;-;1000
1110;w23;1;1000
1110;w23;0;1001
1110;w24;-;1000
1110;w24;1;1001
1110;w24;0;1000
1110;w25;-;1000
1110;w25;1;1000
1110;w25;0;1010
1110;w26;-;1000
1110;w26;1;1000
1110;w26;0;1010
1110;w27;-;1000
1110;w27;1;1000
1110;w27;0;1010
1110;w28;-;1000
1110;w28;1;1000
1110;w28;0;1010
1110;w29;-;1000
1110;w29;1;1000
1110;w29;0;1010
1110;w30;-;1000
1110;w30;1;1010
1110;w30;0;1000
1111;w1;-;0100
1111;w1;1;0101
1111;w1;0;0100
1111;w2;-;0100
1111;w2;1;0100
1111;w2;0;0101
1111;w3;-;0100
1111;w3;1;0101
1111;w3;0;0100
1111;w4;-;0100
1111;w4;1;0100
1111;w4;0;0101
1111;w5;-;0100
1111;w5;1;1100
1111;w5;0;0100
1111;w6;-;0100
1111;w6;1;0100
1111;w6;0;1100
1111;w7;-;0100
1111;w7;1;1100
1111;w7;0;0100
1111;w8;-;0100
1111;w8;1;0100
1111;w8;0;0100
1111;w9;-;0100
1111;w9;1;0100
1111;w9;0;0100
1111;w10;-;0100
1111;w10;1;0100
1111;w10;0;0111
1111;w11;-;0100
1111;w11;1;0100
1111;w11;0;0100
1111;w12;-;0100
1111;w12;1;0100
1111;w12;0;0100
1111;w13;-;0100
1111;w13;1;0000
1111;w13;0;0100
1111;w14;-;0100
1111;w14;1;0100
1111;w14;0;0000
1111;w15;-;0100
1111;w15;1;0100
1111;w15;0;0000
1111;w16;-;0100
1111;w16;1;0100
1111;w16;0;0100
1111;w17;-;0100
1111;w17;1;0100
1111;w17;0;0100
1111;w18;-;0100
1111;w18;1;0100
1111;w18;0;0000
1111;w19;-;0100
1111;w19;1;0101
1111;w19;0;0100
1111;w20;-;0100
1111;w20;1;0100
1111;w20;0;0101
1111;w21;-;0100
1111;w21;1;0100
1111;w21;0;0100
1111;w22;-;0100
1111;w22;1;0100
1111;w22;0;0101
1111;w23;-;0100
1111;w23;1;0100
1111;w23;0;0101
1111;w24;-;0100
1111;w24;1;0101
1111;w24;0;0100
1111;w25;-;0100
1111;w25;1;0100
1111;w25;0;0110
1111;w26;-;0100
1111;w26;1;0100
1111;w26;0;0110
1111;w27;-;0100
1111;w27;1;0100
1111;w27;0;0110
1111;w28;-;0100
1111;w28;1;0100
1111;w28;0;0110
1111;w29;-;0100
1111;w29;1;0100
1111;w29;0;0110
1111;w30;-;0100
1111;w30;1;0110
1111;w30;0;0100
